IDX2072	Category2	74	17	2	859
IDX2073	Category4	189	16	6	245
IDX2074	Category2	177	28	2	912
IDX2075	Category3	133	27	6	323
IDX2076	Category0	37	19	5	175
IDX2077	Category1	164	30	5	303
IDX2078	Category0	6	36	1	717
IDX2079	Category2	171	27	5	689
IDX2080	Category3	70	29	9	504
IDX2081	Category1	151	30	8	192
IDX2082	Category5	36	20	6	269
IDX2083	Category5	139	27	5	775
IDX2084	Category3	40	29	7	800
IDX2085	Category5	173	25	2	678
IDX2086	Category4	86	31	6	114
IDX2087	Category5	11	30	3	470
IDX2088	Category1	139	15	2	354
IDX2089	Category2	29	38	8	485
IDX2090	Category1	111	24	8	457
IDX2091	Category2	111	37	8	433
IDX2092	Category3	14	14	6	411
IDX2093	Category2	46	16	8	374
IDX2094	Category3	142	40	4	289
IDX2095	Category4	10	23	5	978
IDX2096	Category0	51	28	3	473
IDX2097	Category5	53	22	5	501
IDX2098	Category5	132	35	8	100
IDX2099	Category1	118	16	2	870
IDX2100	Category5	105	32	8	981
IDX2101	Category5	128	26	5	747
IDX2102	Category5	147	10	4	627
IDX2103	Category3	155	20	5	870
IDX2104	Category5	155	23	6	896
IDX2105	Category2	45	36	8	847
IDX2106	Category1	139	14	7	401
IDX2107	Category2	174	33	9	296
IDX2108	Category2	10	23	2	491
IDX2109	Category1	157	27	9	447
IDX2110	Category5	90	29	7	890
IDX2111	Category5	24	20	3	308
IDX2112	Category0	143	19	2	310
IDX2113	Category3	25	13	9	466
IDX2114	Category0	109	36	4	138
IDX2115	Category1	182	31	1	253
IDX2116	Category5	81	12	8	903
IDX2117	Category4	35	21	3	891
IDX2118	Category2	161	31	3	720
IDX2119	Category1	132	33	6	612
IDX2120	Category0	11	12	6	529
IDX2121	Category3	53	18	4	903
IDX2122	Category1	33	29	1	502
IDX2123	Category1	91	20	8	302
IDX2124	Category2	85	31	7	180
IDX2125	Category0	195	20	1	416
IDX2126	Category0	184	18	8	582
IDX2127	Category1	136	23	6	749
IDX2128	Category0	70	38	3	639
IDX2129	Category2	107	35	8	124
IDX2130	Category1	57	37	3	503
IDX2131	Category0	9	33	9	363
IDX2132	Category5	21	10	6	679
IDX2133	Category0	9	24	8	609
IDX2134	Category3	173	20	2	249
IDX2135	Category0	157	10	4	793
IDX2136	Category4	30	27	6	217
IDX2137	Category4	102	29	5	607
IDX2138	Category3	138	39	8	988
IDX2139	Category3	31	20	4	480
IDX2140	Category3	130	12	8	347
IDX2141	Category1	64	28	7	978
IDX2142	Category2	58	36	3	543
IDX2143	Category3	48	18	5	553
IDX2144	Category4	97	24	6	700
IDX2145	Category2	47	23	2	278
IDX2146	Category5	122	23	6	263
IDX2147	Category1	171	33	6	208
IDX2148	Category4	10	29	5	428
IDX2149	Category3	62	36	7	292
IDX2150	Category1	75	11	9	858
IDX2151	Category0	99	20	7	302
IDX2152	Category1	19	16	9	312
IDX2153	Category1	200	21	6	627
IDX2154	Category0	133	19	6	844
IDX2155	Category2	101	38	4	909
IDX2156	Category1	28	20	4	519
IDX2157	Category1	39	24	9	313
IDX2158	Category4	24	17	4	527
IDX2159	Category2	9	30	5	823
IDX2160	Category1	34	32	1	952
IDX2161	Category3	114	36	1	182
IDX2162	Category3	186	39	5	172
IDX2163	Category5	117	29	9	743
IDX2164	Category3	20	31	1	127
IDX2165	Category1	76	22	4	725
IDX2166	Category5	40	33	3	183
IDX2167	Category1	120	12	4	140
IDX2168	Category4	51	36	4	148
IDX2169	Category2	129	32	2	610
IDX2170	Category3	8	29	2	138
IDX2171	Category1	186	18	4	604
IDX2172	Category2	177	34	9	132
IDX2173	Category3	112	39	8	868
IDX2174	Category3	113	15	2	364
IDX2175	Category5	7	20	2	881
IDX2176	Category4	86	28	9	966
IDX2177	Category0	61	23	2	898
IDX2178	Category3	69	31	7	431
IDX2179	Category3	72	29	2	854
IDX2180	Category1	185	22	1	423
IDX2181	Category0	119	15	5	658
IDX2182	Category3	13	15	9	463
IDX2183	Category1	2	33	4	648
IDX2184	Category1	5	32	4	684
IDX2185	Category1	6	35	7	194
IDX2186	Category0	64	16	2	394
IDX2187	Category1	0	25	7	423
IDX2188	Category0	132	27	9	856
IDX2189	Category0	23	10	9	834
IDX2190	Category2	164	22	8	716
IDX2191	Category1	76	23	5	768
IDX2192	Category1	95	23	9	641
IDX2193	Category3	29	38	5	746
IDX2194	Category3	42	11	3	933
IDX2195	Category5	109	26	8	278
IDX2196	Category4	109	11	2	365
IDX2197	Category2	97	28	4	803
IDX2198	Category3	184	11	6	174
IDX2199	Category5	18	31	4	300
IDX2200	Category0	22	32	8	630
IDX2201	Category1	141	16	3	436
IDX2202	Category1	180	16	2	981
IDX2203	Category5	28	22	9	142
IDX2204	Category4	184	35	7	482
IDX2205	Category5	134	20	2	257
IDX2206	Category3	0	12	2	248
IDX2207	Category4	57	21	8	707
IDX2208	Category1	55	21	8	515
IDX2209	Category3	19	14	4	113
IDX2210	Category3	96	37	6	277
IDX2211	Category2	139	18	5	833
IDX2212	Category1	33	12	9	797
IDX2213	Category2	106	33	4	798
IDX2214	Category0	65	40	3	688
IDX2215	Category3	112	40	1	326
IDX2216	Category3	34	13	8	971
IDX2217	Category0	38	15	2	670
IDX2218	Category4	30	39	4	212
IDX2219	Category3	7	37	4	524
IDX2220	Category4	67	18	2	180
IDX2221	Category4	25	39	8	896
IDX2222	Category4	1	34	8	954
IDX2223	Category1	67	12	1	370
IDX2224	Category1	127	18	9	542
IDX2225	Category5	104	16	5	437
IDX2226	Category1	157	17	8	302
IDX2227	Category3	52	19	7	451
IDX2228	Category1	20	16	1	670
IDX2229	Category4	133	38	3	261
IDX2230	Category5	191	35	4	876
IDX2231	Category1	140	17	8	173
IDX2232	Category2	152	30	9	207
IDX2233	Category2	4	19	2	228
IDX2234	Category0	161	33	5	411
IDX2235	Category1	148	15	9	382
IDX2236	Category0	160	30	5	418
IDX2237	Category1	133	11	2	787
IDX2238	Category3	189	27	2	464
IDX2239	Category3	122	31	6	549
IDX2240	Category2	160	20	2	283
IDX2241	Category1	47	33	3	439
IDX2242	Category4	131	10	7	483
IDX2243	Category4	165	35	3	647
IDX2244	Category2	144	21	7	295
IDX2245	Category2	59	36	4	341
IDX2246	Category3	151	30	8	904
IDX2247	Category0	21	12	7	332
IDX2248	Category0	163	24	2	812
IDX2249	Category2	150	23	3	605
IDX2250	Category5	197	17	8	134
IDX2251	Category4	61	24	2	751
IDX2252	Category2	42	22	5	124
IDX2253	Category2	112	11	2	725
IDX2254	Category1	189	29	4	202
IDX2255	Category2	79	37	2	188
IDX2256	Category2	55	10	2	619
IDX2257	Category4	7	32	9	872
IDX2258	Category0	155	24	4	953
IDX2259	Category0	81	39	2	553
IDX2260	Category2	173	40	1	475
IDX2261	Category1	103	34	5	903
IDX2262	Category1	181	28	4	909
IDX2263	Category4	103	35	1	739
IDX2264	Category0	163	32	9	121
IDX2265	Category5	3	19	5	702
IDX2266	Category4	127	17	8	923
IDX2267	Category1	89	24	1	730
IDX2268	Category4	39	33	6	143
IDX2269	Category2	46	12	2	889
IDX2270	Category0	196	19	2	208
IDX2271	Category1	97	37	9	664
IDX2272	Category3	126	31	4	455
IDX2273	Category3	53	30	1	832
IDX2274	Category5	67	22	8	612
IDX2275	Category3	128	25	4	504
IDX2276	Category3	132	30	2	663
IDX2277	Category2	95	23	1	741
IDX2278	Category0	86	40	6	787
IDX2279	Category1	94	20	3	413
IDX2280	Category1	103	40	2	847
IDX2281	Category4	107	35	6	474
IDX2282	Category4	87	33	7	287
IDX2283	Category0	180	36	9	592
IDX2284	Category1	164	38	5	241
IDX2285	Category1	54	25	4	843
IDX2286	Category4	148	11	3	405
IDX2287	Category4	65	29	1	728
IDX2288	Category3	125	18	3	791
IDX2289	Category4	112	29	4	865
IDX2290	Category3	145	14	5	882
IDX2291	Category1	76	12	5	928
IDX2292	Category4	170	39	2	440
IDX2293	Category0	200	33	8	219
IDX2294	Category5	3	36	7	382
IDX2295	Category4	33	36	1	120
IDX2296	Category5	27	26	4	838
IDX2297	Category3	29	35	5	487
IDX2298	Category3	33	11	4	986
IDX2299	Category1	115	27	5	440
IDX2300	Category4	122	12	7	681
IDX2301	Category0	43	28	3	222
IDX2302	Category1	43	24	6	965
IDX2303	Category3	180	18	2	375
IDX2304	Category1	55	12	2	700
IDX2305	Category1	50	30	5	140
IDX2306	Category2	5	25	7	574
IDX2307	Category4	147	18	7	276
IDX2308	Category1	174	26	5	159
IDX2309	Category3	109	22	1	178
IDX2310	Category3	22	26	4	390
IDX2311	Category0	116	25	6	616
IDX2312	Category5	109	22	2	868
IDX2313	Category3	158	30	2	988
IDX2314	Category4	158	15	1	761
IDX2315	Category1	131	28	8	264
IDX2316	Category2	149	26	5	534
IDX2317	Category4	51	15	5	866
IDX2318	Category3	185	14	1	587
IDX2319	Category2	45	23	8	391
IDX2320	Category3	154	37	3	491
IDX2321	Category2	2	17	8	685
IDX2322	Category0	78	25	1	199
IDX2323	Category3	38	24	8	676
IDX2324	Category4	111	28	6	968
IDX2325	Category3	3	38	8	814
IDX2326	Category2	65	27	3	959
IDX2327	Category2	146	13	6	591
IDX2328	Category3	111	34	2	689
IDX2329	Category5	127	36	2	174
IDX2330	Category1	141	18	6	824
IDX2331	Category2	77	19	8	621
IDX2332	Category5	11	31	5	131
IDX2333	Category3	143	13	6	389
IDX2334	Category3	166	25	2	102
IDX2335	Category3	4	32	8	225
IDX2336	Category2	80	15	5	414
IDX2337	Category3	100	10	3	548
IDX2338	Category3	83	40	9	730
IDX2339	Category1	30	13	2	770
IDX2340	Category0	81	38	5	624
IDX2341	Category3	42	40	3	562
IDX2342	Category1	181	37	7	536
IDX2343	Category0	104	28	2	829
IDX2344	Category3	167	28	9	593
IDX2345	Category4	164	17	9	175
IDX2346	Category3	192	34	6	944
IDX2347	Category4	116	24	5	780
IDX2348	Category2	50	11	6	991
IDX2349	Category3	46	10	2	111
IDX2350	Category2	152	38	1	368
IDX2351	Category5	62	10	1	227
IDX2352	Category0	146	10	1	197
IDX2353	Category1	164	27	9	135
IDX2354	Category3	192	16	8	949
IDX2355	Category0	14	11	2	248
IDX2356	Category5	19	11	9	576
IDX2357	Category2	50	14	9	863
IDX2358	Category1	3	10	8	585
IDX2359	Category2	87	13	4	212
IDX2360	Category3	105	26	3	704
IDX2361	Category3	100	31	7	953
IDX2362	Category0	119	13	2	333
IDX2363	Category4	45	28	8	216
IDX2364	Category5	94	32	7	346
IDX2365	Category0	96	17	6	458
IDX2366	Category2	122	19	4	347
IDX2367	Category4	169	34	6	343
IDX2368	Category3	113	40	3	773
IDX2369	Category0	105	32	4	737
IDX2370	Category0	95	33	5	767
IDX2371	Category1	151	33	4	184
IDX2372	Category1	109	28	9	582
IDX2373	Category2	146	10	3	110
IDX2374	Category5	152	33	8	544
IDX2375	Category0	179	30	7	389
IDX2376	Category0	143	27	8	508
IDX2377	Category5	49	28	6	562
IDX2378	Category2	139	38	1	886
IDX2379	Category1	125	28	2	253
IDX2380	Category5	156	10	8	263
IDX2381	Category1	152	33	5	903
IDX2382	Category2	126	31	2	284
IDX2383	Category2	170	10	2	406
IDX2384	Category4	152	39	1	649
IDX2385	Category3	25	39	3	238
IDX2386	Category0	49	20	5	644
IDX2387	Category5	152	29	7	138
IDX2388	Category5	40	36	4	206
IDX2389	Category3	144	28	6	239
IDX2390	Category3	137	25	8	684
IDX2391	Category3	75	21	9	189
IDX2392	Category1	181	24	8	158
IDX2393	Category4	143	23	5	322
IDX2394	Category5	153	17	3	956
IDX2395	Category1	117	16	2	135
IDX2396	Category5	189	10	9	845
IDX2397	Category2	81	36	2	234
IDX2398	Category4	30	27	1	564
IDX2399	Category1	168	33	4	914
IDX2400	Category5	47	26	7	443
IDX2401	Category1	150	25	3	701
IDX2402	Category3	124	27	6	436
IDX2403	Category2	151	16	2	840
IDX2404	Category1	78	33	5	854
IDX2405	Category4	29	35	8	635
IDX2406	Category2	23	14	9	196
IDX2407	Category0	109	32	5	642
IDX2408	Category2	123	28	1	744
IDX2409	Category0	92	38	4	193
IDX2410	Category5	99	27	2	628
IDX2411	Category1	159	36	1	254
IDX2412	Category1	84	27	3	799
IDX2413	Category3	79	11	7	919
IDX2414	Category1	192	30	8	211
IDX2415	Category2	69	19	9	686
IDX2416	Category1	101	19	2	150
IDX2417	Category5	41	22	3	974
IDX2418	Category4	54	30	7	325
IDX2419	Category2	155	38	4	604
IDX2420	Category1	117	26	5	920
IDX2421	Category2	132	35	8	990
IDX2422	Category0	199	16	2	862
IDX2423	Category2	151	28	4	645
IDX2424	Category2	164	23	3	316
IDX2425	Category3	114	35	1	399
IDX2426	Category0	164	30	2	419
IDX2427	Category3	77	37	6	817
IDX2428	Category0	178	33	1	799
IDX2429	Category5	161	29	9	348
IDX2430	Category3	66	34	7	751
IDX2431	Category0	71	36	7	186
IDX2432	Category5	72	32	8	203
IDX2433	Category2	187	10	4	697
IDX2434	Category2	164	15	9	952
IDX2435	Category1	23	28	3	899
IDX2436	Category2	198	40	3	213
IDX2437	Category1	170	14	2	484
IDX2438	Category3	86	36	9	167
IDX2439	Category5	152	20	5	304
IDX2440	Category2	67	24	8	484
IDX2441	Category4	54	19	3	534
IDX2442	Category4	156	26	3	263
IDX2443	Category5	195	29	5	346
IDX2444	Category0	36	31	9	399
IDX2445	Category3	187	31	8	197
IDX2446	Category5	169	28	1	794
IDX2447	Category5	183	40	8	268
IDX2448	Category3	41	31	7	539
IDX2449	Category1	101	18	3	789
IDX2450	Category1	174	14	8	732
IDX2451	Category1	180	22	9	644
IDX2452	Category5	120	24	2	438
IDX2453	Category1	102	28	3	276
IDX2454	Category3	146	24	6	929
IDX2455	Category5	70	32	7	127
IDX2456	Category0	150	12	3	493
IDX2457	Category1	97	24	7	496
IDX2458	Category0	58	11	9	786
IDX2459	Category2	86	33	6	886
IDX2460	Category1	179	18	4	658
IDX2461	Category4	189	20	2	593
IDX2462	Category1	199	37	5	885
IDX2463	Category3	153	35	1	488
IDX2464	Category1	119	38	3	147
IDX2465	Category4	197	14	6	198
IDX2466	Category3	152	31	6	643
IDX2467	Category5	197	33	2	596
IDX2468	Category1	70	17	4	152
IDX2469	Category1	61	23	8	624
IDX2470	Category4	79	33	7	287
IDX2471	Category3	41	24	5	590
IDX2472	Category4	3	17	2	847
IDX2473	Category0	180	15	4	564
IDX2474	Category1	88	12	6	197
IDX2475	Category0	41	23	3	292
IDX2476	Category1	152	23	3	487
IDX2477	Category4	111	16	7	540
IDX2478	Category5	49	22	2	689
IDX2479	Category1	96	23	6	239
IDX2480	Category1	55	35	9	265
IDX2481	Category2	116	37	9	913
IDX2482	Category1	148	10	1	812
IDX2483	Category1	155	21	9	722
IDX2484	Category0	152	28	5	901
IDX2485	Category5	3	31	4	580
IDX2486	Category0	107	10	7	168
IDX2487	Category3	103	12	9	195
IDX2488	Category1	156	22	6	220
IDX2489	Category1	123	11	3	972
IDX2490	Category3	98	13	4	607
IDX2491	Category5	179	27	7	193
IDX2492	Category1	179	28	5	317
IDX2493	Category3	94	22	9	184
IDX2494	Category1	82	33	7	663
IDX2495	Category5	92	11	8	457
IDX2496	Category5	115	10	2	286
IDX2497	Category2	133	12	5	805
IDX2498	Category2	15	39	9	400
IDX2499	Category3	32	24	6	483
IDX2500	Category3	7	36	4	517
IDX2501	Category0	31	24	4	175
IDX2502	Category3	74	22	3	486
IDX2503	Category0	115	21	1	867
IDX2504	Category2	182	33	2	721
IDX2505	Category1	75	23	7	852
IDX2506	Category1	163	13	2	105
IDX2507	Category0	10	18	9	781
IDX2508	Category4	41	32	8	291
IDX2509	Category0	198	36	5	341
IDX2510	Category4	122	21	8	941
IDX2511	Category5	101	31	9	199
IDX2512	Category1	67	26	1	411
IDX2513	Category5	155	23	6	443
IDX2514	Category4	10	26	6	872
IDX2515	Category4	50	27	2	138
IDX2516	Category2	92	28	8	464
IDX2517	Category1	95	33	6	757
IDX2518	Category0	81	32	9	896
IDX2519	Category3	6	28	2	986
IDX2520	Category4	22	31	2	416
IDX2521	Category4	57	12	9	256
IDX2522	Category3	68	16	2	745
IDX2523	Category3	95	39	7	777
IDX2524	Category5	172	20	3	882
IDX2525	Category0	138	38	9	373
IDX2526	Category3	67	37	9	631
IDX2527	Category0	88	15	4	145
IDX2528	Category1	75	24	8	365
IDX2529	Category2	159	27	3	224
IDX2530	Category3	109	36	6	837
IDX2531	Category1	38	28	4	988
IDX2532	Category5	118	20	2	817
IDX2533	Category0	89	33	6	156
IDX2534	Category3	82	14	1	844
IDX2535	Category1	17	25	8	948
IDX2536	Category0	110	15	2	759
IDX2537	Category2	152	21	1	495
IDX2538	Category4	24	31	5	981
IDX2539	Category2	117	20	3	744
IDX2540	Category5	47	24	1	248
IDX2541	Category3	64	29	8	590
IDX2542	Category1	99	25	7	861
IDX2543	Category5	21	18	4	982
IDX2544	Category4	125	32	4	931
IDX2545	Category4	115	12	8	472
IDX2546	Category5	68	10	9	337
IDX2547	Category2	110	10	8	284
IDX2548	Category2	6	30	4	638
IDX2549	Category1	130	13	9	912
IDX2550	Category5	130	23	6	902
IDX2551	Category4	62	11	9	720
IDX2552	Category2	109	22	7	583
IDX2553	Category4	165	17	5	785
IDX2554	Category2	27	28	9	425
IDX2555	Category1	76	25	7	861
IDX2556	Category3	73	13	8	620
IDX2557	Category5	28	28	1	971
IDX2558	Category4	80	21	2	993
IDX2559	Category0	180	12	1	380
IDX2560	Category5	102	38	8	370
IDX2561	Category1	94	37	6	627
IDX2562	Category0	136	30	4	440
IDX2563	Category1	86	12	8	732
IDX2564	Category4	112	22	1	670
IDX2565	Category1	115	14	4	309
IDX2566	Category1	166	12	7	379
IDX2567	Category4	181	37	7	661
IDX2568	Category2	175	14	8	284
IDX2569	Category5	132	32	2	417
IDX2570	Category0	85	32	5	704
IDX2571	Category4	94	32	9	651
IDX2572	Category5	149	34	4	833
IDX2573	Category3	106	11	4	144
IDX2574	Category5	93	17	9	398
IDX2575	Category3	127	23	4	829
IDX2576	Category3	130	31	6	192
IDX2577	Category1	100	15	9	840
IDX2578	Category4	84	13	4	260
IDX2579	Category3	198	21	5	414
IDX2580	Category4	160	20	5	256
IDX2581	Category4	168	28	4	984
IDX2582	Category4	67	27	9	389
IDX2583	Category1	137	18	4	588
IDX2584	Category3	67	35	9	173
IDX2585	Category0	110	21	4	615
IDX2586	Category2	92	31	2	801
IDX2587	Category0	91	19	7	336
IDX2588	Category3	0	17	3	975
IDX2589	Category1	28	22	7	623
IDX2590	Category0	101	34	6	218
IDX2591	Category4	11	26	6	902
IDX2592	Category4	12	24	7	133
IDX2593	Category5	179	26	5	537
IDX2594	Category2	123	30	9	468
IDX2595	Category1	66	20	3	764
IDX2596	Category0	70	15	2	476
IDX2597	Category2	95	14	5	727
IDX2598	Category5	75	31	9	474
IDX2599	Category5	75	31	8	439
IDX2600	Category5	64	16	9	449
IDX2601	Category2	186	38	6	413
IDX2602	Category1	6	11	8	918
IDX2603	Category5	93	23	6	439
IDX2604	Category5	65	15	7	215
IDX2605	Category5	198	37	8	426
IDX2606	Category3	78	29	6	526
IDX2607	Category4	23	14	7	811
IDX2608	Category2	34	35	2	176
IDX2609	Category1	127	29	9	709
IDX2610	Category5	120	39	3	563
IDX2611	Category3	10	39	7	254
IDX2612	Category4	182	32	2	427
IDX2613	Category3	57	22	4	455
IDX2614	Category3	52	14	8	866
IDX2615	Category0	1	25	7	702
IDX2616	Category1	172	31	5	369
IDX2617	Category3	56	28	8	690
IDX2618	Category0	147	26	2	859
IDX2619	Category2	44	34	1	500
IDX2620	Category0	15	16	4	158
IDX2621	Category1	81	10	1	148
IDX2622	Category5	101	32	3	616
IDX2623	Category1	157	18	5	641
IDX2624	Category3	137	37	8	353
IDX2625	Category1	152	17	2	135
IDX2626	Category5	8	32	6	191
IDX2627	Category5	146	31	2	407
IDX2628	Category4	82	20	3	942
IDX2629	Category4	126	32	2	454
IDX2630	Category5	155	22	1	889
IDX2631	Category3	106	25	5	363
IDX2632	Category3	155	26	5	517
IDX2633	Category2	97	25	9	728
IDX2634	Category1	160	27	5	412
IDX2635	Category0	27	19	5	934
IDX2636	Category3	176	21	7	836
IDX2637	Category1	43	12	3	210
IDX2638	Category1	178	25	7	391
IDX2639	Category1	198	20	9	823
IDX2640	Category2	200	20	6	763
IDX2641	Category1	88	12	6	672
IDX2642	Category2	159	34	6	496
IDX2643	Category0	71	15	5	666
IDX2644	Category0	14	10	1	794
IDX2645	Category0	169	22	8	543
IDX2646	Category1	105	21	8	952
IDX2647	Category3	100	15	4	962
IDX2648	Category3	183	40	9	585
IDX2649	Category4	97	13	5	834
IDX2650	Category4	161	19	7	424
IDX2651	Category4	0	33	8	296
IDX2652	Category2	169	40	7	950
IDX2653	Category2	193	30	2	357
IDX2654	Category1	179	14	8	673
IDX2655	Category3	72	38	1	678
IDX2656	Category5	138	12	8	202
IDX2657	Category5	37	20	8	126
IDX2658	Category4	61	14	7	757
IDX2659	Category2	14	22	4	201
IDX2660	Category5	87	16	4	483
IDX2661	Category3	62	25	6	785
IDX2662	Category2	75	26	8	125
IDX2663	Category4	47	40	3	809
IDX2664	Category1	152	12	1	565
IDX2665	Category5	71	16	3	184
IDX2666	Category5	160	17	6	381
IDX2667	Category4	176	12	3	909
IDX2668	Category0	91	16	6	580
IDX2669	Category5	9	17	2	217
IDX2670	Category0	163	18	8	907
IDX2671	Category0	200	29	8	628
IDX2672	Category2	178	10	6	252
IDX2673	Category1	163	15	8	200
IDX2674	Category0	83	32	3	851
IDX2675	Category1	150	14	9	932
IDX2676	Category5	49	29	8	690
IDX2677	Category2	39	26	6	244
IDX2678	Category3	108	40	6	134
IDX2679	Category3	188	20	4	660
IDX2680	Category1	144	18	4	898
IDX2681	Category0	84	10	9	483
IDX2682	Category0	123	22	2	663
IDX2683	Category4	136	12	2	337
IDX2684	Category4	54	40	8	178
IDX2685	Category1	124	10	4	915
IDX2686	Category5	182	10	6	487
IDX2687	Category5	183	24	9	944
IDX2688	Category4	184	34	6	844
IDX2689	Category3	127	36	5	245
IDX2690	Category4	10	16	8	927
IDX2691	Category5	10	34	4	790
IDX2692	Category3	156	21	1	116
IDX2693	Category1	134	24	8	521
IDX2694	Category3	43	34	6	113
IDX2695	Category2	122	23	3	257
IDX2696	Category4	97	14	7	309
IDX2697	Category2	1	21	7	441
IDX2698	Category1	56	31	9	212
IDX2699	Category5	73	29	8	993
IDX2700	Category0	169	27	5	630
IDX2701	Category1	87	32	3	123
IDX2702	Category2	27	40	4	191
IDX2703	Category2	19	27	9	667
IDX2704	Category2	54	32	7	763
IDX2705	Category1	97	30	5	822
IDX2706	Category4	72	32	7	730
IDX2707	Category2	47	26	1	348
IDX2708	Category3	28	23	6	308
IDX2709	Category1	99	37	1	525
IDX2710	Category2	193	34	6	862
IDX2711	Category1	37	12	5	992
IDX2712	Category0	130	27	6	811
IDX2713	Category5	72	11	4	958
IDX2714	Category2	69	18	7	804
IDX2715	Category5	144	26	7	858
IDX2716	Category2	106	13	8	378
IDX2717	Category5	24	34	6	568
IDX2718	Category4	154	24	4	314
IDX2719	Category0	98	15	2	944
IDX2720	Category5	143	35	4	999
IDX2721	Category2	111	25	8	297
IDX2722	Category1	21	13	5	879
IDX2723	Category2	150	22	1	322
IDX2724	Category2	188	30	5	305
IDX2725	Category4	29	11	6	223
IDX2726	Category2	159	10	4	775
IDX2727	Category1	26	29	2	313
IDX2728	Category0	7	34	3	694
IDX2729	Category2	36	17	2	346
IDX2730	Category1	38	14	9	742
IDX2731	Category1	23	20	3	916
IDX2732	Category4	38	33	3	433
IDX2733	Category0	147	24	3	587
IDX2734	Category5	1	28	1	472
IDX2735	Category0	105	24	7	847
IDX2736	Category0	80	11	2	872
IDX2737	Category0	50	36	8	453
IDX2738	Category3	20	25	1	514
IDX2739	Category0	31	25	6	811
IDX2740	Category1	191	19	6	422
IDX2741	Category5	187	35	1	454
IDX2742	Category5	92	36	9	765
IDX2743	Category0	7	12	9	837
IDX2744	Category3	116	40	1	675
IDX2745	Category1	22	19	8	187
IDX2746	Category1	177	32	8	323
IDX2747	Category4	66	21	5	933
IDX2748	Category2	47	32	6	969
IDX2749	Category2	56	12	9	631
IDX2750	Category3	4	20	7	850
IDX2751	Category4	22	12	8	752
IDX2752	Category2	60	37	4	974
IDX2753	Category3	156	17	2	806
IDX2754	Category0	133	35	7	838
IDX2755	Category0	58	30	9	979
IDX2756	Category2	187	33	9	871
IDX2757	Category5	111	17	9	429
IDX2758	Category0	50	26	9	418
IDX2759	Category3	108	33	4	488
IDX2760	Category1	20	11	6	448
IDX2761	Category3	43	32	8	484
IDX2762	Category3	102	14	4	370
IDX2763	Category4	138	32	8	870
IDX2764	Category2	32	34	2	521
IDX2765	Category2	78	27	8	637
IDX2766	Category5	86	37	9	606
IDX2767	Category4	104	30	6	630
IDX2768	Category5	145	36	7	703
IDX2769	Category2	23	10	5	695
IDX2770	Category3	161	34	7	723
IDX2771	Category1	100	18	2	129
IDX2772	Category2	105	28	4	550
IDX2773	Category4	155	17	7	705
IDX2774	Category5	42	21	1	662
IDX2775	Category0	123	19	9	690
IDX2776	Category1	137	19	1	281
IDX2777	Category0	103	31	2	983
IDX2778	Category3	27	15	6	942
IDX2779	Category0	162	11	2	133
IDX2780	Category4	123	32	1	302
IDX2781	Category0	93	17	7	886
IDX2782	Category4	151	18	4	920
IDX2783	Category0	104	36	2	313
IDX2784	Category5	144	35	8	472
IDX2785	Category1	99	28	9	960
IDX2786	Category2	106	14	5	438
IDX2787	Category2	192	37	7	477
IDX2788	Category0	159	21	6	566
IDX2789	Category3	152	28	1	531
IDX2790	Category0	178	21	1	102
IDX2791	Category4	183	40	7	874
IDX2792	Category5	172	31	8	589
IDX2793	Category4	127	20	9	624
IDX2794	Category1	100	22	4	230
IDX2795	Category0	192	24	6	897
IDX2796	Category0	132	31	2	442
IDX2797	Category2	167	18	6	803
IDX2798	Category4	27	38	7	876
IDX2799	Category1	122	22	1	552
IDX2800	Category0	61	26	9	464
IDX2801	Category4	118	25	5	432
IDX2802	Category0	54	39	8	100
IDX2803	Category0	49	39	4	566
IDX2804	Category4	19	15	7	926
IDX2805	Category0	13	24	1	318
IDX2806	Category0	36	24	1	661
IDX2807	Category0	26	27	5	144
IDX2808	Category5	91	21	4	533
IDX2809	Category5	73	28	2	325
IDX2810	Category3	1	21	4	131
IDX2811	Category4	136	11	4	979
IDX2812	Category1	134	33	4	709
IDX2813	Category5	31	25	2	271
IDX2814	Category3	175	38	5	134
IDX2815	Category0	131	34	5	406
IDX2816	Category2	119	16	9	711
IDX2817	Category0	105	26	9	842
IDX2818	Category3	15	33	3	997
IDX2819	Category1	195	15	6	125
IDX2820	Category4	28	34	1	355
IDX2821	Category5	98	34	9	875
IDX2822	Category3	4	36	6	666
IDX2823	Category4	191	34	8	908
IDX2824	Category0	148	20	7	364
IDX2825	Category5	173	33	4	486
IDX2826	Category0	151	30	8	316
IDX2827	Category4	38	30	7	130
IDX2828	Category4	102	26	3	775
IDX2829	Category2	89	29	6	414
IDX2830	Category4	113	33	3	386
IDX2831	Category4	98	27	1	315
IDX2832	Category4	178	39	8	692
IDX2833	Category1	159	29	9	382
IDX2834	Category5	126	15	6	920
IDX2835	Category0	101	21	6	549
IDX2836	Category1	181	11	2	917
IDX2837	Category0	194	19	5	601
IDX2838	Category1	140	34	5	932
IDX2839	Category0	182	27	3	718
IDX2840	Category4	141	31	6	707
IDX2841	Category5	152	24	1	259
IDX2842	Category4	92	35	2	601
IDX2843	Category1	57	37	9	891
IDX2844	Category3	11	17	9	976
IDX2845	Category0	135	38	3	670
IDX2846	Category3	197	28	7	284
IDX2847	Category5	127	12	9	613
IDX2848	Category1	61	25	6	132
